X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
119.023678519,-33.0931811629999,126329,M037,Collie Lake King,Mitchell St,327.35,327.35,Single,292.4,292.4,State Road,Left,08,Wheatbelt,311,Lake Grace,Minor Rest Area,No,Pioneer Park,Other,Yes,No,,Surfaced,Single Seal,,Yes,Yes,Powered Site,1,0,No,No,2,Yes,247616
115.339793815,-30.1007578049999,126330,H004,Brand Hwy,Brand Hwy,190.53,190.53,Single,187.82,187.82,State Road,Right,14,Mid West-Gascoyne,519,Coorow,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,200,No,Yes,,1,0,No,No,0,No,247578
122.500101095,-17.84867184,126331,H042,Broome Hwy,Broome Rd,0.29,0.29,Single,0.29,0.29,State Road,Right,06,Kimberley,001,Broome,Roadhouse,No,Roebuck,Other,No,No,Warlu Way,Surfaced,Single Seal,,No,Yes,Powered Site,1,1,No,No,1,No,247584
116.675058827,-32.875846364,126332,H001,Albany Hwy,Albany Hwy,132.23,132.23,Single,132.28,132.28,State Road,Left,08,Wheatbelt,430,Williams,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247561
114.909069079,-29.162694624,126333,H004,Brand Hwy,Brand Hwy,314.87,314.87,Single,312.72,312.72,State Road,Left,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,450,No,Yes,,1,0,No,No,0,No,247578
117.91490477,-34.9279545549999,126334,M001,Albany Lake Grace,Chester Pass Rd,0.12,0.12,Single,0.12,0.12,State Road,Left,01,Great Southern,302,Albany (C),Heavy Vehicle Rest Area,No,Bakers junction Rest Area,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247560
120.452840684,-31.184411757,126335,H005,Great Eastern Hwy,Great Eastern Hwy,477,477,Single,476.94,476.94,State Road,Right,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247651
118.821621662,-21.67909764,126336,H006,Great Northern Hwy,Great Northern Hwy,1440.37,1440.37,Single,1433.26,1433.26,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,2 Camel Creek,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,3,0,No,No,3,Yes,247653
116.134040966,-33.96731821,126337,H009,South Western Hwy,South Western Hwy,243.87,243.87,Single,243.5,243.5,State Road,Right,02,South West,203,Bridgetown - Greenbushes,Minor Rest Area,No,,Other,Yes,No,,,,,Yes,Yes,,1,0,No,No,1,Yes,247846
116.503729125,-29.8818237469999,126338,M039,Wubin Mullewa,Mullewa Wubin Rd,28.32,28.32,Single,28.3,28.3,State Road,Right,14,Mid West-Gascoyne,514,Perenjori,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,772,No,Yes,,2,0,No,No,2,No,247883
120.257548394,-27.967380428,126339,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,254.67,254.67,Single,254.67,254.67,State Road,Left,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1750,No,No,,2,0,No,No,0,No,279527004
119.371409048,-20.3093250919999,126340,H006,Great Northern Hwy,Great Northern Hwy,1693.41,1693.41,Single,1686.95,1686.95,State Road,Left,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,2,0,No,No,0,No,247653
118.80334011,-22.0547837129999,126341,H006,Great Northern Hwy,Great Northern Hwy,1396.4,1396.4,Single,1389.29,1389.29,State Road,Right,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,Gibba Flats,Main Roads,No,No,,Surfaced,Two Coat Seal,3940,No,No,,3,1,Yes,No,0,No,247653
117.977324566,-31.581222694,126342,H005,Great Eastern Hwy,Great Eastern Hwy,225.54,225.54,Single,226.2,226.2,State Road,Left,08,Wheatbelt,409,Kellerberrin,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,600,No,No,,2,0,No,No,1,No,247651
113.543396294,-25.926866644,126343,M011,Shark Bay,Shark Bay Rd,128.07,128.07,Single,128.07,128.07,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,950,No,Yes,,1,0,No,Yes,0,No,247841
118.980465662,-20.4021917859999,126344,M030,Marble Bar,Marble Bar Rd,431.65,431.65,Single,433.34,433.34,State Road,Left,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4690,No,No,,4,0,No,No,0,No,247781
119.78099327,-23.369445933,126345,M030,Marble Bar,Marble Bar Rd,0.51,0.51,Single,0.51,0.51,State Road,Right,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2870,No,No,,2,0,No,No,0,No,247781
120.171385708,-31.229878764,126346,H005,Great Eastern Hwy,Great Eastern Hwy,449.45,449.45,Single,449.39,449.39,State Road,Left,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247651
115.700121634,-33.373946001,126347,H059,Willinge Dr,Willinge Dr,7.5,7.5,Left,7.5,7.5,State Road,Left,02,South West,204,Bunbury (C),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,246336097
117.619945699,-31.620486663,126348,H005,Great Eastern Hwy,Great Eastern Hwy,190.07,190.07,Single,190.77,190.77,State Road,Right,08,Wheatbelt,425,Tammin,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,500,No,Yes,,1,0,No,No,1,No,247651
115.332482338,-30.0680260999999,126349,H004,Brand Hwy,Brand Hwy,194.24,194.24,Single,191.53,191.53,State Road,Right,14,Mid West-Gascoyne,519,Coorow,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,484,No,Yes,,2,0,No,No,0,No,247578
115.894879787,-33.711939961,126350,H009,South Western Hwy,South Western Hwy,203.75,203.75,Single,203.53,203.53,State Road,Left,02,South West,217,Donnybrook - Balingup,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247846
116.519285999,-32.679075112,126351,H001,Albany Hwy,Albany Hwy,105.08,105.08,Single,105.13,105.13,State Road,Right,08,Wheatbelt,214,Boddington,Roadhouse,No,Bannister Roadhouse,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
117.66785782,-28.1592064559999,126352,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,315.85,315.85,Single,316.19,316.19,State Road,Right,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,150,No,No,,1,0,No,No,0,No,247642
114.086239283,-26.4845426489999,126353,M011,Shark Bay,Shark Bay Rd,39.64,39.64,Single,39.64,39.64,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,4600,No,No,,2,0,No,No,0,No,247841
121.090597556,-19.7681348159999,126354,H006,Great Northern Hwy,Great Northern Hwy,1874.98,1874.98,Single,1883.51,1883.51,State Road,Right,11,Pilbara,001,Broome,Roadhouse,Yes,Private Sandfire,Other,No,No,,Surfaced,,,Yes,Yes,Powered Site,1,1,Yes,No,1,Yes,247653
119.724188456,-23.7371924719999,126355,H006,Great Northern Hwy,Great Northern Hwy,1117.58,1117.58,Single,1111.39,1111.39,State Road,Right,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
115.721265469,-33.1182983529999,126356,H057,Forrest Hwy,Forrest Hwy,63.95,63.95,Right,63.95,63.95,State Road,Right,02,South West,211,Harvey,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,3,0,No,No,1,Yes,204963193
115.504193106,-28.545829335,126357,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,94.38,94.38,Single,95.23,95.23,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,133,No,Yes,,2,0,No,No,1,No,247642
113.836233582,-24.655791786,126358,H007,North West Coastal Hwy,North West Coastal Hwy,507.72,507.72,Single,505.91,505.91,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,675,No,No,,2,0,No,No,0,No,247803
126.519651765,-31.9846012429999,126359,H003,Eyre Hwy,Eyre Hwy,477.84,477.84,Single,477.37,477.37,State Road,Left,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247631
120.614742432,-21.2806011979999,126360,M063,Ripon Hills Rd,Ripon Hills Rd,74.68,74.68,Single,74.68,74.68,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247827
117.05276323,-32.986646155,126361,H053,Williams Narrogin Hwy,Williams Kondinin Rd,17.85,17.85,Single,17.85,17.85,State Road,Left,08,Wheatbelt,418,Narrogin,Major Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,Yes,247880
116.502347946,-28.361794791,126362,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,196.45,196.45,Single,196.79,196.79,State Road,Right,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,154,No,No,,0,0,No,No,0,No,247642
117.858966894,-28.068110541,126363,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,1.09,1.09,Single,1.09,1.09,State Road,Right,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,880,No,No,,1,0,No,No,0,No,279527004
117.865432308,-22.741886762,126364,M062,Karijini Dr,Karijini Dr,108.46,108.46,Single,108.46,108.46,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,3,0,No,No,0,No,247746
118.981913786,-20.4074571159999,126365,M030,Marble Bar,Marble Bar Rd,431.05,431.05,Single,432.74,432.74,State Road,Right,11,Pilbara,813,Port Hedland (T),Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4130,No,No,,4,0,No,No,0,No,247781
117.368167652,-32.842975999,126366,M038,Narrogin Kondinin,Williams Kondinin Rd,52.78,52.78,Single,21.17,21.17,State Road,Right,08,Wheatbelt,405,Cuballing,Major Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247801
117.660898799,-34.6169335619999,126367,H001,Albany Hwy,Albany Hwy,356.14,356.14,Single,355.67,355.67,State Road,Left,01,Great Southern,312,Plantagenet,Minor Rest Area,No,Roberts-Smith VC Rest Area,Main Roads,Yes,No,Corporal Ben Roberts-Smith VC MG,Unsurfaced,,,Yes,Yes,Powered Site,2,0,No,No,1,No,247561
125.826634765,-18.6505358859999,126368,H006,Great Northern Hwy,Great Northern Hwy,2585.21,2585.21,Single,2593.74,2593.74,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
123.133124059,-17.6563116419999,126369,H006,Great Northern Hwy,Great Northern Hwy,2232.82,2232.82,Single,2241.35,2241.35,State Road,Left,06,Kimberley,001,Broome,Major Rest Area,Yes,Nillibubblica,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,5710,Yes,No,,1,3,Yes,Yes,5,No,247653
116.212276091,-30.6988546969999,126370,H006,Great Northern Hwy,Great Northern Hwy,148.14,148.14,Single,144.17,144.17,State Road,Left,08,Wheatbelt,510,Moora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,800,No,Yes,,2,0,No,No,2,No,247653
119.637724005,-20.187169922,126371,H006,Great Northern Hwy,Great Northern Hwy,1726.37,1726.37,Single,1719.91,1719.91,State Road,Left,11,Pilbara,812,East Pilbara,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
116.594171797,-32.777637925,126372,H001,Albany Hwy,Albany Hwy,118.46,118.46,Single,118.51,118.51,State Road,Right,08,Wheatbelt,214,Boddington,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
121.519713196,-33.697636866,126373,H008,South Coast Hwy,South Coast Hwy,435,435,Single,435.63,435.63,State Road,Right,05,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247842
125.672946398,-32.17391079,126374,H003,Eyre Hwy,Eyre Hwy,391.91,391.91,Single,391.67,391.67,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1350,No,No,,2,0,No,No,0,No,247631
114.068051552,-22.36409678,126375,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,166.52,166.52,Single,166.52,166.52,State Road,Left,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,690,No,No,,1,0,No,No,0,No,247789
115.526999322,-22.210483027,126376,H007,North West Coastal Hwy,North West Coastal Hwy,877.37,877.37,Single,873.17,873.17,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,1,Yes,No,0,No,247803
117.873838326,-31.1140247599999,126377,M016,Goomalling Merredin,Nungarin Wyalkatchem Rd,107.92,107.92,Single,107.92,107.92,State Road,Right,08,Wheatbelt,413,Trayning,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,Yes,,1,0,No,No,0,No,247647
121.967019087,-18.606425997,126378,H006,Great Northern Hwy,Great Northern Hwy,2040.58,2040.58,Single,2049.11,2049.11,State Road,Left,06,Kimberley,001,Broome,Major Rest Area,Yes,Goldwire,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,4250,Yes,No,,1,3,Yes,Yes,4,No,247653
115.989015401,-32.4133502079999,126379,H009,South Western Hwy,South Western Hwy,30.19,30.19,Single,30.19,30.19,State Road,Right,07,Metropolitan,108,Serpentine - Jarrahdale,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247846
119.796787464,-27.967379321,126380,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,204.41,204.41,Single,204.41,204.41,State Road,Left,05,Goldfields - Esperance,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,279527004
115.384649217,-30.1601362559999,126381,H004,Brand Hwy,Brand Hwy,182.46,182.46,Single,179.75,179.75,State Road,Left,14,Mid West-Gascoyne,519,Coorow,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,784,No,Yes,,2,0,No,No,0,No,247578
116.922064119,-32.107687099,126382,M031,Northam Cranbrook,Hunt Rd,66.49,66.49,Single,67.85,67.85,State Road,Left,08,Wheatbelt,401,Beverley,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,400,No,Yes,Powered Site,1,0,No,No,0,No,247804
117.337767474,-33.310044906,126383,M037,Collie Lake King,Arthur Rd,155.73,155.73,Single,120.78,120.78,State Road,Right,08,Wheatbelt,315,Wagin,Minor Rest Area,No,Ram Park,Other,Yes,No,,Surfaced,Asphalt Intersection Mix,,Yes,Yes,Powered Site,8,1,Yes,No,5,Yes,247616
117.595398082,-33.2896054449999,126384,M037,Collie Lake King,Wagin Dumbleyung Rd,181.21,181.21,Single,146.26,146.26,State Road,Right,08,Wheatbelt,315,Wagin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
116.037913373,-21.4191761819999,126385,H007,North West Coastal Hwy,North West Coastal Hwy,984.22,984.22,Single,979.92,979.92,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,1,Yes,No,0,No,247803
116.356727438,-32.49413278,126386,H001,Albany Hwy,Albany Hwy,79.18,79.18,Single,79.23,79.23,State Road,Left,08,Wheatbelt,427,Wandering,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
118.487505586,-28.040324687,126387,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,72.98,72.98,Single,72.98,72.98,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,770,No,No,,2,0,No,No,0,No,279527004
117.327725304,-33.310816963,126388,M037,Collie Lake King,Arthur Rd,154.79,154.79,Single,119.84,119.84,State Road,Left,08,Wheatbelt,315,Wagin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247616
114.009353647,-23.815791905,126389,H007,North West Coastal Hwy,North West Coastal Hwy,612.31,612.31,Single,608.11,608.11,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Roadhouse,No,Minilya,Other,No,No,,,,,Yes,Yes,Powered Site,0,1,Yes,No,1,Yes,247803
116.713742177,-32.9059530009999,126390,H001,Albany Hwy,Albany Hwy,137.34,137.34,Single,137.39,137.39,State Road,Right,08,Wheatbelt,430,Williams,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,2,0,No,No,1,Yes,247561
116.842551018,-33.8796146729999,126391,M013,Donnybrook Kojonup,Donnybrook Kojonup Rd,126.45,126.45,Single,126.41,126.41,State Road,Left,01,Great Southern,310,Kojonup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247624
118.317113313,-33.9742431079999,126392,M001,Albany Lake Grace,Chester Pass Rd,117.1,117.1,Single,116.55,116.55,State Road,Right,01,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247560
116.954782015,-22.937788188,126393,M029,Nanutarra Munjina,Nanutarra Munjina Rd,172.54,172.54,Single,172.54,172.54,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
116.554421858,-31.710373792,126394,H005,Great Eastern Hwy,Great Eastern Hwy,80.24,80.24,Single,80.04,80.04,State Road,Left,08,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,800,No,Yes,,2,0,No,No,1,No,247651
116.338102187,-30.636702321,126395,H006,Great Northern Hwy,Great Northern Hwy,163.49,163.49,Single,159.36,159.36,State Road,Right,08,Wheatbelt,510,Moora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1000,No,No,,2,0,No,No,0,No,247653
117.888433024,-22.631483477,126396,M062,Karijini Dr,Karijini Dr,94.8,94.8,Single,94.8,94.8,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247746
128.285831696,-16.749257112,126397,H006,Great Northern Hwy,Great Northern Hwy,3014.7,3014.7,Single,3015.2,3015.2,State Road,Right,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
115.404933452,-22.631794059,126398,H007,North West Coastal Hwy,North West Coastal Hwy,825.29,825.29,Single,821.09,821.09,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
115.138974533,-34.2876712,126399,H043,Bussell Hwy,Bussell Hwy,137,137,Single,138.33,138.33,State Road,Left,02,South West,201,Augusta - Margaret River,Minor Rest Area,No,,Shared,Yes,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247595
117.033712927,-33.3364868109999,126400,H001,Albany Hwy,Albany Hwy,196.18,196.18,Single,196.23,196.23,State Road,Left,08,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,1,0,No,No,1,No,247561
121.226274405,-30.8975853059999,126401,H005,Great Eastern Hwy,Great Eastern Hwy,562.65,562.65,Single,562.48,562.48,State Road,Right,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,0,No,247651
119.078635247,-25.853902691,126402,H006,Great Northern Hwy,Great Northern Hwy,858.3,858.3,Single,852.11,852.11,State Road,Left,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2400,No,No,,1,0,No,No,0,No,247653
117.924495583,-34.9251715729999,126403,H008,South Coast Hwy,South Coast Hwy,10.64,10.64,Single,10.64,10.64,State Road,Left,01,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247842
115.091652231,-22.776867405,126404,H007,North West Coastal Hwy,North West Coastal Hwy,786.25,786.25,Single,782.05,782.05,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
124.233306194,-17.8245239089999,126405,H006,Great Northern Hwy,Great Northern Hwy,2366.66,2366.66,Single,2375.19,2375.19,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Minor Rest Area,No,Boab Tree,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,Yes,Yes,,0,0,No,No,4,No,247653
121.694732113,-32.1009297689999,126406,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,149.68,149.68,Single,149.64,149.64,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,0,No,247618
123.615981995,-32.3528589649999,126407,H003,Eyre Hwy,Eyre Hwy,190.02,190.02,Single,189.78,189.78,State Road,Left,05,Goldfields - Esperance,603,Dundas,Roadhouse,No,Balladonia,Other,No,No,,Surfaced,Two Coat Seal,1500,Yes,Yes,,4,1,Yes,No,1,No,247631
114.039285623,-24.258839466,126408,H007,North West Coastal Hwy,North West Coastal Hwy,559.39,559.39,Single,557.58,557.58,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,660,No,No,,2,0,No,No,0,No,247803
116.472210457,-32.8104142989999,126409,M003,Bannister Marradong,Bannister Marradong Rd,15.59,15.59,Single,15.59,15.59,State Road,Right,02,South West,214,Boddington,Heavy Vehicle Rest Area,No,,Other,No,No,,Surfaced,Single Seal,,No,No,,,,No,No,,No,247571
115.421656479,-33.7916883149999,126410,M081,Sues Rd,Sues Rd,15.62,15.62,Single,15.62,15.62,State Road,Left,02,South West,205,Busselton (C),Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,0,0,No,No,0,No,247852
115.646999874,-33.3723752509999,126411,H043,Bussell Hwy,Bussell Hwy,3.55,3.55,Right,3.48,3.48,State Road,Right,02,South West,204,Bunbury (C),Minor Rest Area,No,,Other,No,No,,Surfaced,Asphalt Dense Graded,,Yes,Yes,Powered Site,1,0,No,No,1,Yes,247595
118.259051988,-34.0993014859999,126412,M001,Albany Lake Grace,Chester Pass Rd,104.76,104.76,Single,104.29,104.29,State Road,Right,01,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247560
114.017739618,-22.6458549669999,126413,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,132.42,132.42,Single,132.42,132.42,State Road,Left,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,952,No,No,,1,0,No,No,0,No,247789
121.213692556,-33.755195648,126414,H008,South Coast Hwy,South Coast Hwy,405.61,405.61,Single,406.24,406.24,State Road,Right,05,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247842
122.214094531,-32.061920581,126415,H003,Eyre Hwy,Eyre Hwy,45.95,45.95,Single,45.71,45.71,State Road,Left,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1400,No,Yes,,2,0,No,No,1,No,247631
119.51299,-20.82797513,126416,M030,Marble Bar,Marble Bar Rd,355.49,355.49,Single,357.18,357.18,State Road,Right,11,Pilbara,812,East Pilbara,Minor Rest Area,No,De Streckfuss,Main Roads,No,No,,Unsurfaced,,9200,Yes,Yes,,4,1,Yes,No,5,Yes,247781
116.086517317,-33.853081651,126417,H009,South Western Hwy,South Western Hwy,229.06,229.06,Single,228.69,228.69,State Road,Left,02,South West,203,Bridgetown - Greenbushes,Major Rest Area,No,,Main Roads,No,No,,,,,No,Yes,,0,0,No,No,0,No,247846
